time	latitude	longitude	altitude	distance	heart.rate	speed	cadence	power
2017-11-27 02:16:17.000	47.354709	8.535298	408	872.4	NULL	3.9	NULL	NULL
2017-11-27 02:16:18.000	47.354684	8.535348	408	876.9	NULL	4.1	NULL	NULL
2017-11-27 02:16:19.000	47.354657	8.535396	408	881.7	NULL	4.3	NULL	NULL
2017-11-27 02:16:20.000	47.354625	8.535441	408	886.6	NULL	4.6	NULL	NULL
2017-11-27 02:16:21.000	47.354599	8.535495	408	891.6	NULL	4.8	NULL	NULL
2017-11-27 02:16:22.000	47.354575	8.535548	408	896.4	NULL	4.8	NULL	NULL
2017-11-27 02:16:23.000	47.354553	8.535604	407	901.3	NULL	4.9	NULL	NULL
2017-11-27 02:16:24.000	47.354531	8.535658	406.7	906	NULL	4.9	NULL	NULL
2017-11-27 02:16:25.000	47.354508	8.535709	406.5	910.6	NULL	4.8	NULL	NULL
2017-11-27 02:16:26.000	47.354489	8.535757	406.2	914.8	NULL	4.6	NULL	NULL
2017-11-27 02:16:27.000	47.354466	8.535794	406	918.6	NULL	4.4	NULL	NULL
2017-11-27 02:16:28.000	47.354442	8.535817	405.8	921.8	NULL	4.1	NULL	NULL
2017-11-27 02:16:29.000	47.354409	8.535818	405.6	925.5	NULL	3.9	NULL	NULL
2017-11-27 02:16:30.000	47.354373	8.535809	405.4	929.5	NULL	3.8	NULL	NULL
2017-11-27 02:16:31.000	47.354336	8.535796	405.1	933.7	NULL	3.8	NULL	NULL
2017-11-27 02:16:32.000	47.354279	8.535789	404.7	940.1	NULL	4.3	NULL	NULL
2017-11-27 02:16:33.000	47.354193	8.535775	403.9	949.8	NULL	5.6	NULL	NULL
2017-11-27 02:16:34.000	47.354163	8.535769	403.6	953.1	NULL	5.5	NULL	NULL
2017-11-27 02:16:35.000	47.354129	8.535767	403.2	956.9	NULL	5.5	NULL	NULL
2017-11-27 02:16:36.000	47.35407	8.535771	402.4	963.5	NULL	6	NULL	NULL
2017-11-27 02:16:37.000	47.35402	8.535776	402	969	NULL	5.8	NULL	NULL
2017-11-27 02:16:38.000	47.353975	8.535793	402.9	974.2	NULL	4.9	NULL	NULL
2017-11-27 02:16:39.000	47.353946	8.535786	406.6	977.4	NULL	4.9	NULL	NULL
2017-11-27 02:16:40.000	47.353911	8.53579	411	981.4	NULL	4.9	NULL	NULL
2017-11-27 02:16:41.000	47.353872	8.53579	411	985.7	NULL	4.4	NULL	NULL
2017-11-27 02:16:42.000	47.353833	8.535783	411.1	990	NULL	4.2	NULL	NULL
2017-11-27 02:16:43.000	47.353798	8.53577	411.1	994.1	NULL	4	NULL	NULL
2017-11-27 02:16:44.000	47.35376	8.535765	411.2	998.3	NULL	4.2	NULL	NULL
2017-11-27 02:16:45.000	47.353722	8.535765	411.2	1002.5	NULL	4.2	NULL	NULL
2017-11-27 02:16:46.000	47.353683	8.535762	411.2	1006.8	NULL	4.2	NULL	NULL
2017-11-27 02:16:47.000	47.353644	8.53576	411.3	1011.2	NULL	4.2	NULL	NULL
2017-11-27 02:16:48.000	47.353605	8.535756	411.3	1015.6	NULL	4.3	NULL	NULL
2017-11-27 02:16:49.000	47.353567	8.535753	411.4	1019.8	NULL	4.3	NULL	NULL
2017-11-27 02:16:50.000	47.353529	8.535748	411.4	1024.1	NULL	4.3	NULL	NULL
2017-11-27 02:16:51.000	47.353492	8.53574	411.5	1028.2	NULL	4.3	NULL	NULL
2017-11-27 02:16:52.000	47.353455	8.535735	411.6	1032.4	NULL	4.2	NULL	NULL
2017-11-27 02:16:53.000	47.353418	8.535732	411.7	1036.5	NULL	4.2	NULL	NULL
2017-11-27 02:16:54.000	47.353379	8.535731	411.8	1040.7	NULL	4.2	NULL	NULL
2017-11-27 02:16:55.000	47.353341	8.535727	411.9	1045	NULL	4.2	NULL	NULL
2017-11-27 02:16:56.000	47.353302	8.535723	412	1049.3	NULL	4.2	NULL	NULL
2017-11-27 02:16:57.000	47.353266	8.535721	411.9	1053.4	NULL	4.2	NULL	NULL
2017-11-27 02:16:58.000	47.35323	8.53572	411.8	1057.4	NULL	4.2	NULL	NULL
2017-11-27 02:16:59.000	47.35319	8.535716	411.7	1061.8	NULL	4.2	NULL	NULL
2017-11-27 02:17:00.000	47.353152	8.53571	411.8	1066.1	NULL	4.2	NULL	NULL
2017-11-27 02:17:01.000	47.353114	8.535705	411.6	1070.3	NULL	4.2	NULL	NULL
2017-11-27 02:17:02.000	47.353076	8.535705	411.4	1074.6	NULL	4.2	NULL	NULL
2017-11-27 02:17:03.000	47.353038	8.535707	411.2	1078.8	NULL	4.3	NULL	NULL
2017-11-27 02:17:04.000	47.352999	8.535707	410.9	1083.1	NULL	4.3	NULL	NULL
2017-11-27 02:17:05.000	47.352959	8.535708	410.6	1087.6	NULL	4.3	NULL	NULL
2017-11-27 02:17:06.000	47.352917	8.535706	410.3	1092.2	NULL	4.4	NULL	NULL
2017-11-27 02:17:07.000	47.352876	8.535702	410.2	1096.8	NULL	4.4	NULL	NULL
2017-11-27 02:17:08.000	47.352836	8.535695	410.2	1101.3	NULL	4.5	NULL	NULL
2017-11-27 02:17:09.000	47.352797	8.535689	410	1105.6	NULL	4.5	NULL	NULL
2017-11-27 02:17:10.000	47.352761	8.535683	409.8	1109.7	NULL	4.4	NULL	NULL
2017-11-27 02:17:11.000	47.352725	8.535679	409.6	1113.8	NULL	4.3	NULL	NULL
2017-11-27 02:17:12.000	47.352687	8.535677	409.4	1117.9	NULL	4.2	NULL	NULL
2017-11-27 02:17:13.000	47.352648	8.535674	409.2	1122.3	NULL	4.2	NULL	NULL
2017-11-27 02:17:14.000	47.352609	8.535669	409.1	1126.7	NULL	4.2	NULL	NULL
2017-11-27 02:17:15.000	47.35257	8.535665	409	1130.9	NULL	4.2	NULL	NULL
2017-11-27 02:17:16.000	47.352532	8.535661	408.8	1135.2	NULL	4.3	NULL	NULL
2017-11-27 02:17:17.000	47.352494	8.535657	408.7	1139.5	NULL	4.3	NULL	NULL
2017-11-27 02:17:18.000	47.352456	8.535657	408.7	1143.6	NULL	4.3	NULL	NULL
2017-11-27 02:17:19.000	47.352418	8.535654	408.8	1147.8	NULL	4.2	NULL	NULL
2017-11-27 02:17:20.000	47.35238	8.535652	409.1	1152.2	NULL	4.3	NULL	NULL
2017-11-27 02:17:21.000	47.352342	8.535643	409.1	1156.3	NULL	4.2	NULL	NULL
2017-11-27 02:17:22.000	47.352305	8.535636	409.1	1160.6	NULL	4.2	NULL	NULL
2017-11-27 02:17:23.000	47.352266	8.535631	409.1	1164.9	NULL	4.3	NULL	NULL
2017-11-27 02:17:24.000	47.352228	8.535628	409.2	1169.2	NULL	4.3	NULL	NULL
2017-11-27 02:17:25.000	47.352189	8.535627	409.2	1173.5	NULL	4.3	NULL	NULL
2017-11-27 02:17:26.000	47.352152	8.535627	409.1	1177.6	NULL	4.3	NULL	NULL
2017-11-27 02:17:27.000	47.352119	8.535636	409.1	1181.4	NULL	4.2	NULL	NULL
2017-11-27 02:17:28.000	47.352087	8.53565	409	1185	NULL	4	NULL	NULL
2017-11-27 02:17:30.000	47.352042	8.535672	409	1190.3	NULL	3.4	NULL	NULL
2017-11-27 02:17:32.000	47.351989	8.535681	408.9	1196.3	NULL	3	NULL	NULL
2017-11-27 02:17:33.000	47.35196	8.535683	408.9	1199.5	NULL	2.9	NULL	NULL
2017-11-27 02:17:34.000	47.351931	8.535685	408.9	1202.7	NULL	3	NULL	NULL
2017-11-27 02:17:35.000	47.351902	8.535689	408.8	1205.9	NULL	3.1	NULL	NULL
2017-11-27 02:17:36.000	47.351875	8.535692	408.8	1209	NULL	3.1	NULL	NULL
2017-11-27 02:17:38.000	47.35182	8.535683	408.7	1215	NULL	3.1	NULL	NULL
2017-11-27 02:17:39.000	47.351793	8.535678	408.6	1218.1	NULL	3.1	NULL	NULL
2017-11-27 02:17:40.000	47.351766	8.535673	408.6	1221.1	NULL	3	NULL	NULL
2017-11-27 02:17:42.000	47.351718	8.53567	408.5	1226.5	NULL	2.9	NULL	NULL
2017-11-27 02:17:44.000	47.351665	8.535671	408.4	1232.3	NULL	2.8	NULL	NULL
2017-11-27 02:17:46.000	47.351612	8.535666	408.4	1238.2	NULL	2.9	NULL	NULL
2017-11-27 02:17:48.000	47.351559	8.535654	408.3	1244.3	NULL	3	NULL	NULL
2017-11-27 02:17:49.000	47.351531	8.535652	408.2	1247.3	NULL	3	NULL	NULL
2017-11-27 02:17:50.000	47.351503	8.535656	408.1	1250.4	NULL	3	NULL	NULL
2017-11-27 02:17:51.000	47.351476	8.535659	408.1	1253.5	NULL	3.1	NULL	NULL
2017-11-27 02:17:52.000	47.351448	8.535654	408	1256.6	NULL	3.1	NULL	NULL
2017-11-27 02:17:53.000	47.35142	8.535645	408	1259.8	NULL	3.1	NULL	NULL
2017-11-27 02:17:54.000	47.351392	8.535639	407.9	1262.9	NULL	3.1	NULL	NULL
2017-11-27 02:17:55.000	47.351364	8.535637	407.8	1266	NULL	3.1	NULL	NULL
2017-11-27 02:17:57.000	47.351312	8.53563	407.7	1271.9	NULL	3.1	NULL	NULL
2017-11-27 02:17:59.000	47.351259	8.535628	407.5	1277.8	NULL	3	NULL	NULL
2017-11-27 02:18:01.000	47.351209	8.535631	407.3	1283.4	NULL	2.9	NULL	NULL
2017-11-27 02:18:03.000	47.351167	8.535625	407.1	1288	NULL	2.7	NULL	NULL
2017-11-27 02:18:05.000	47.351126	8.535604	407.1	1292.8	NULL	2.5	NULL	NULL
2017-11-27 02:18:07.000	47.351088	8.535574	407.2	1297.6	NULL	2.4	NULL	NULL
2017-11-27 02:18:09.000	47.351045	8.535561	407.3	1302.5	NULL	2.4	NULL	NULL
2017-11-27 02:18:11.000	47.350996	8.535545	407.4	1308.1	NULL	2.5	NULL	NULL
2017-11-27 02:18:13.000	47.350946	8.535525	407.6	1313.8	NULL	2.7	NULL	NULL
2017-11-27 02:18:14.000	47.350919	8.535513	407.6	1317	NULL	2.9	NULL	NULL
2017-11-27 02:18:15.000	47.350892	8.535498	407.7	1320.2	NULL	3	NULL	NULL
2017-11-27 02:18:17.000	47.350842	8.535469	407.9	1326.2	NULL	3	NULL	NULL
2017-11-27 02:18:19.000	47.350793	8.535443	408	1331.9	NULL	3	NULL	NULL
2017-11-27 02:18:20.000	47.350766	8.535436	408.1	1335	NULL	3	NULL	NULL
2017-11-27 02:18:21.000	47.350738	8.535439	408.2	1338.2	NULL	3	NULL	NULL
2017-11-27 02:18:22.000	47.350699	8.535443	408.4	1342.5	NULL	3.3	NULL	NULL
2017-11-27 02:18:23.000	47.350663	8.535441	408.5	1346.5	NULL	3.4	NULL	NULL
2017-11-27 02:18:24.000	47.350631	8.535435	408.6	1350.1	NULL	3.6	NULL	NULL
2017-11-27 02:18:25.000	47.3506	8.535426	408.8	1353.6	NULL	3.7	NULL	NULL
2017-11-27 02:18:26.000	47.350569	8.535422	408.9	1357	NULL	3.8	NULL	NULL
2017-11-27 02:18:27.000	47.350539	8.535417	409	1360.3	NULL	3.6	NULL	NULL
2017-11-27 02:18:28.000	47.35051	8.535413	409.1	1363.6	NULL	3.4	NULL	NULL
2017-11-27 02:18:29.000	47.350482	8.53541	409.1	1366.7	NULL	3.3	NULL	NULL
2017-11-27 02:18:30.000	47.350455	8.535407	409.2	1369.8	NULL	3.2	NULL	NULL
2017-11-27 02:18:31.000	47.350427	8.535405	409.3	1372.8	NULL	3.2	NULL	NULL
2017-11-27 02:18:32.000	47.350399	8.535405	409.4	1376	NULL	3.1	NULL	NULL
2017-11-27 02:18:33.000	47.350371	8.535406	409.5	1379.1	NULL	3.1	NULL	NULL
2017-11-27 02:18:34.000	47.350344	8.535405	409.6	1382.1	NULL	3.1	NULL	NULL
2017-11-27 02:18:35.000	47.350316	8.535404	409.7	1385.2	NULL	3.1	NULL	NULL
2017-11-27 02:18:36.000	47.350289	8.535401	409.8	1388.2	NULL	3.1	NULL	NULL
2017-11-27 02:18:38.000	47.35024	8.535398	409.9	1393.7	NULL	2.9	NULL	NULL
2017-11-27 02:18:40.000	47.350194	8.535394	410.1	1398.8	NULL	2.7	NULL	NULL
2017-11-27 02:18:42.000	47.350142	8.535378	410.2	1404.7	NULL	2.8	NULL	NULL
2017-11-27 02:18:43.000	47.350115	8.535376	410.3	1407.8	NULL	2.8	NULL	NULL
2017-11-27 02:18:44.000	47.350087	8.535373	410.4	1410.9	NULL	2.9	NULL	NULL
2017-11-27 02:18:45.000	47.350058	8.53537	410.5	1414.1	NULL	3.1	NULL	NULL
2017-11-27 02:18:46.000	47.35003	8.535371	410.6	1417.2	NULL	3.1	NULL	NULL
2017-11-27 02:18:47.000	47.350002	8.53537	410.7	1420.3	NULL	3.1	NULL	NULL
2017-11-27 02:18:49.000	47.349947	8.535373	410.8	1426.4	NULL	3.1	NULL	NULL
2017-11-27 02:18:50.000	47.34992	8.535381	410.9	1429.5	NULL	3.1	NULL	NULL
2017-11-27 02:18:51.000	47.349891	8.535392	411	1432.8	NULL	3.1	NULL	NULL
2017-11-27 02:18:52.000	47.349862	8.53541	410.9	1436.3	NULL	3.2	NULL	NULL
2017-11-27 02:18:53.000	47.349836	8.53543	410.8	1439.6	NULL	3.2	NULL	NULL
2017-11-27 02:18:54.000	47.349814	8.535454	410.6	1442.6	NULL	3.2	NULL	NULL
2017-11-27 02:18:56.000	47.349775	8.5355	410.4	1448.1	NULL	3.1	NULL	NULL
2017-11-27 02:18:58.000	47.349741	8.535524	410	1452.4	NULL	2.6	NULL	NULL
2017-11-27 02:19:00.000	47.349699	8.535555	409.6	1457.6	NULL	2.5	NULL	NULL
2017-11-27 02:19:02.000	47.349656	8.535595	409.2	1463.2	NULL	2.5	NULL	NULL
2017-11-27 02:19:03.000	47.349632	8.535613	409	1466.2	NULL	2.8	NULL	NULL
2017-11-27 02:19:04.000	47.349604	8.535632	408.8	1469.7	NULL	2.9	NULL	NULL
2017-11-27 02:19:06.000	47.349559	8.535671	408.4	1475.4	NULL	3	NULL	NULL
2017-11-27 02:19:07.000	47.349534	8.535694	408.3	1478.8	NULL	3.1	NULL	NULL
2017-11-27 02:19:08.000	47.349509	8.53572	408.2	1482.1	NULL	3.2	NULL	NULL
2017-11-27 02:19:09.000	47.349485	8.535746	408.1	1485.4	NULL	3.1	NULL	NULL
2017-11-27 02:19:10.000	47.349463	8.535772	408.1	1488.5	NULL	3.1	NULL	NULL
2017-11-27 02:19:11.000	47.349438	8.535796	408	1491.9	NULL	3.3	NULL	NULL
2017-11-27 02:19:12.000	47.349411	8.535822	407.9	1495.5	NULL	3.3	NULL	NULL
2017-11-27 02:19:13.000	47.349385	8.535847	407.8	1499	NULL	3.4	NULL	NULL
2017-11-27 02:19:14.000	47.349358	8.53587	407.7	1502.4	NULL	3.4	NULL	NULL
2017-11-27 02:19:15.000	47.349332	8.535892	407.7	1505.8	NULL	3.5	NULL	NULL
2017-11-27 02:19:16.000	47.349305	8.535914	407.5	1509.1	NULL	3.4	NULL	NULL
2017-11-27 02:19:17.000	47.349281	8.535935	407.1	1512.3	NULL	3.4	NULL	NULL
2017-11-27 02:19:18.000	47.349259	8.535959	406.8	1515.3	NULL	3.3	NULL	NULL
2017-11-27 02:19:20.000	47.349235	8.536026	406.1	1521	NULL	3	NULL	NULL
2017-11-27 02:19:22.000	47.349251	8.5361	406	1526.8	NULL	2.9	NULL	NULL
2017-11-27 02:19:23.000	47.349275	8.536138	406	1530.8	NULL	3.1	NULL	NULL
2017-11-27 02:19:24.000	47.349302	8.536171	406	1534.7	NULL	3.2	NULL	NULL
2017-11-27 02:19:25.000	47.349326	8.536206	406	1538.4	NULL	3.5	NULL	NULL
2017-11-27 02:19:26.000	47.349351	8.53624	406	1542.2	NULL	3.5	NULL	NULL
2017-11-27 02:19:27.000	47.349375	8.536276	406	1546	NULL	3.8	NULL	NULL
2017-11-27 02:19:28.000	47.3494	8.536312	406	1549.8	NULL	3.8	NULL	NULL
2017-11-27 02:19:29.000	47.349423	8.536345	406	1553.5	NULL	3.8	NULL	NULL
2017-11-27 02:19:31.000	47.349468	8.536411	406	1560.5	NULL	3.7	NULL	NULL
2017-11-27 02:19:33.000	47.349487	8.536495	406	1567.2	NULL	3.5	NULL	NULL
2017-11-27 02:19:34.000	47.349486	8.536541	405.7	1570.6	NULL	3.4	NULL	NULL
2017-11-27 02:19:35.000	47.349485	8.536583	405.5	1573.8	NULL	3.4	NULL	NULL
2017-11-27 02:19:36.000	47.349485	8.536625	405.2	1577	NULL	3.3	NULL	NULL
2017-11-27 02:19:37.000	47.349485	8.536666	405	1580.1	NULL	3.3	NULL	NULL
2017-11-27 02:19:39.000	47.349478	8.536745	404.5	1586.1	NULL	3.1	NULL	NULL
2017-11-27 02:19:41.000	47.349478	8.536822	404.1	1591.9	NULL	3	NULL	NULL
2017-11-27 02:19:42.000	47.349493	8.536854	403.8	1594.9	NULL	3	NULL	NULL
2017-11-27 02:19:43.000	47.349516	8.536879	403.6	1598	NULL	3	NULL	NULL
2017-11-27 02:19:44.000	47.349546	8.536887	403.3	1601.3	NULL	3	NULL	NULL
2017-11-27 02:19:45.000	47.349576	8.536881	403.1	1604.8	NULL	3.1	NULL	NULL
2017-11-27 02:19:46.000	47.349606	8.536863	403.1	1608.3	NULL	3.3	NULL	NULL
2017-11-27 02:19:47.000	47.349634	8.536843	403.1	1611.8	NULL	3.4	NULL	NULL
2017-11-27 02:19:48.000	47.349661	8.536822	403.2	1615.2	NULL	3.4	NULL	NULL
2017-11-27 02:19:49.000	47.349687	8.536803	403.2	1618.4	NULL	3.4	NULL	NULL
2017-11-27 02:19:50.000	47.349713	8.536788	403.3	1621.5	NULL	3.3	NULL	NULL
2017-11-27 02:19:52.000	47.349757	8.536751	403.4	1627.1	NULL	3.1	NULL	NULL
2017-11-27 02:19:54.000	47.349794	8.536706	403.4	1632.5	NULL	2.8	NULL	NULL
2017-11-27 02:19:56.000	47.349831	8.536665	403.5	1637.6	NULL	2.7	NULL	NULL
2017-11-27 02:19:58.000	47.349877	8.53663	403.6	1643.4	NULL	2.7	NULL	NULL
2017-11-27 02:20:00.000	47.349927	8.536599	403.7	1649.4	NULL	2.8	NULL	NULL
2017-11-27 02:20:01.000	47.349956	8.536588	403.8	1652.7	NULL	3	NULL	NULL
2017-11-27 02:20:02.000	47.349983	8.536578	403.8	1655.8	NULL	3	NULL	NULL
2017-11-27 02:20:03.000	47.350008	8.53656	403.9	1658.9	NULL	3.1	NULL	NULL
2017-11-27 02:20:04.000	47.350029	8.536533	403.9	1662	NULL	3.1	NULL	NULL
2017-11-27 02:20:06.000	47.350049	8.536466	404	1667.6	NULL	3	NULL	NULL
2017-11-27 02:20:08.000	47.350028	8.536393	404.2	1673.5	NULL	2.9	NULL	NULL
2017-11-27 02:20:10.000	47.349996	8.536331	404.3	1679.4	NULL	2.9	NULL	NULL
2017-11-27 02:20:11.000	47.349977	8.536301	404.3	1682.5	NULL	3	NULL	NULL
2017-11-27 02:20:12.000	47.349954	8.536273	404.4	1685.8	NULL	3	NULL	NULL
2017-11-27 02:20:13.000	47.349922	8.536256	404.5	1689.5	NULL	3.2	NULL	NULL
2017-11-27 02:20:14.000	47.349891	8.536249	404.5	1693	NULL	3.3	NULL	NULL
2017-11-27 02:20:15.000	47.349859	8.53625	404.6	1696.5	NULL	3.4	NULL	NULL
2017-11-27 02:20:16.000	47.349829	8.536254	404.7	1700	NULL	3.5	NULL	NULL
2017-11-27 02:20:17.000	47.349799	8.536266	404.8	1703.4	NULL	3.5	NULL	NULL
2017-11-27 02:20:18.000	47.349772	8.536285	404.9	1706.7	NULL	3.4	NULL	NULL
2017-11-27 02:20:19.000	47.349746	8.536309	405	1710.1	NULL	3.4	NULL	NULL
2017-11-27 02:20:20.000	47.349718	8.536329	405	1713.6	NULL	3.4	NULL	NULL
2017-11-27 02:20:21.000	47.349688	8.536347	405.2	1717.2	NULL	3.4	NULL	NULL
2017-11-27 02:20:22.000	47.34966	8.536369	405.3	1720.7	NULL	3.5	NULL	NULL
2017-11-27 02:20:23.000	47.349634	8.536392	405.4	1724.1	NULL	3.5	NULL	NULL
2017-11-27 02:20:24.000	47.34961	8.536419	405.5	1727.4	NULL	3.5	NULL	NULL
2017-11-27 02:20:25.000	47.349586	8.536443	405.6	1730.7	NULL	3.4	NULL	NULL
2017-11-27 02:20:26.000	47.349561	8.536461	405.7	1733.8	NULL	3.3	NULL	NULL
2017-11-27 02:20:27.000	47.349532	8.536467	405.8	1737	NULL	3.3	NULL	NULL
2017-11-27 02:20:28.000	47.349504	8.536459	406	1740.2	NULL	3.2	NULL	NULL
2017-11-27 02:20:29.000	47.349477	8.536442	406	1743.5	NULL	3.2	NULL	NULL
2017-11-27 02:20:30.000	47.349453	8.536415	406	1746.9	NULL	3.2	NULL	NULL
2017-11-27 02:20:31.000	47.349431	8.536384	406	1750.2	NULL	3.3	NULL	NULL
2017-11-27 02:20:32.000	47.349411	8.53635	406	1753.6	NULL	3.3	NULL	NULL
2017-11-27 02:20:33.000	47.349393	8.536317	406	1756.8	NULL	3.3	NULL	NULL
2017-11-27 02:20:34.000	47.349377	8.536285	406	1759.8	NULL	3.3	NULL	NULL
2017-11-27 02:20:35.000	47.349361	8.536252	406	1762.9	NULL	3.2	NULL	NULL
2017-11-27 02:20:37.000	47.349331	8.536187	406	1768.8	NULL	3	NULL	NULL
2017-11-27 02:20:38.000	47.349314	8.536153	406	1772	NULL	3	NULL	NULL
2017-11-27 02:20:39.000	47.349297	8.53612	406	1775.1	NULL	3.1	NULL	NULL
2017-11-27 02:20:41.000	47.349257	8.536065	406	1781.2	NULL	3	NULL	NULL
2017-11-27 02:20:43.000	47.349221	8.536009	406	1787	NULL	3	NULL	NULL
2017-11-27 02:20:45.000	47.349194	8.535958	406.3	1791.9	NULL	2.8	NULL	NULL
2017-11-27 02:20:47.000	47.349163	8.535904	406.6	1797.2	NULL	2.7	NULL	NULL
2017-11-27 02:20:49.000	47.349137	8.535846	406.8	1802.4	NULL	2.6	NULL	NULL
2017-11-27 02:20:51.000	47.349115	8.535799	407	1806.7	NULL	2.5	NULL	NULL
2017-11-27 02:20:53.000	47.349085	8.535737	407.3	1812.5	NULL	2.5	NULL	NULL
2017-11-27 02:20:54.000	47.349066	8.535695	407.4	1816.3	NULL	2.8	NULL	NULL
2017-11-27 02:20:55.000	47.349046	8.535654	407.6	1820.1	NULL	2.9	NULL	NULL
2017-11-27 02:20:56.000	47.349025	8.535616	407.8	1823.8	NULL	3.4	NULL	NULL
2017-11-27 02:20:57.000	47.349006	8.535581	407.9	1827.2	NULL	3.4	NULL	NULL
2017-11-27 02:20:58.000	47.348986	8.535546	408.1	1830.7	NULL	3.6	NULL	NULL
2017-11-27 02:20:59.000	47.348967	8.535506	408.1	1834.3	NULL	3.6	NULL	NULL
2017-11-27 02:21:00.000	47.348952	8.535465	408.2	1837.8	NULL	3.5	NULL	NULL
2017-11-27 02:21:01.000	47.348945	8.535426	408.3	1840.8	NULL	3.4	NULL	NULL
2017-11-27 02:21:03.000	47.348941	8.535353	408.4	1846.3	NULL	3.1	NULL	NULL
2017-11-27 02:21:05.000	47.348937	8.53529	408.5	1851.1	NULL	2.7	NULL	NULL
2017-11-27 02:21:07.000	47.348953	8.535243	408.6	1855.1	NULL	2.4	NULL	NULL
2017-11-27 02:21:09.000	47.348958	8.535179	408.7	1859.9	NULL	2.3	NULL	NULL
2017-11-27 02:21:11.000	47.348964	8.535114	408.7	1864.9	NULL	2.3	NULL	NULL
2017-11-27 02:21:13.000	47.348965	8.535047	408.8	1869.9	NULL	2.5	NULL	NULL
2017-11-27 02:21:15.000	47.34895	8.534975	408.8	1875.6	NULL	2.6	NULL	NULL
2017-11-27 02:21:17.000	47.348926	8.534904	408.9	1881.6	NULL	2.8	NULL	NULL
2017-11-27 02:21:19.000	47.348903	8.534841	408.9	1887	NULL	2.8	NULL	NULL
2017-11-27 02:21:20.000	47.348877	8.534819	409	1890.3	NULL	2.9	NULL	NULL
2017-11-27 02:21:21.000	47.348847	8.534813	409	1893.7	NULL	3	NULL	NULL
2017-11-27 02:21:22.000	47.348815	8.534815	408.9	1897.3	NULL	3.1	NULL	NULL
2017-11-27 02:21:23.000	47.348782	8.534818	408.8	1901	NULL	3.2	NULL	NULL
2017-11-27 02:21:24.000	47.348752	8.53482	408.7	1904.3	NULL	3.5	NULL	NULL
2017-11-27 02:21:25.000	47.348721	8.534824	408.6	1907.7	NULL	3.5	NULL	NULL
2017-11-27 02:21:26.000	47.348693	8.534829	408.5	1910.8	NULL	3.4	NULL	NULL
2017-11-27 02:21:28.000	47.348643	8.53484	408.4	1916.4	NULL	3.1	NULL	NULL
2017-11-27 02:21:30.000	47.348595	8.534852	408.2	1921.9	NULL	2.8	NULL	NULL
2017-11-27 02:21:32.000	47.348541	8.534857	408.1	1927.9	NULL	2.9	NULL	NULL
2017-11-27 02:21:33.000	47.348513	8.534856	408	1931	NULL	2.9	NULL	NULL
2017-11-27 02:21:34.000	47.348482	8.534856	407.9	1934.4	NULL	3	NULL	NULL
2017-11-27 02:21:35.000	47.348451	8.534858	407.8	1937.9	NULL	3.2	NULL	NULL
2017-11-27 02:21:36.000	47.348421	8.534867	407.7	1941.3	NULL	3.2	NULL	NULL
2017-11-27 02:21:37.000	47.348392	8.534877	407.7	1944.6	NULL	3.3	NULL	NULL
2017-11-27 02:21:38.000	47.348363	8.534885	407.6	1947.9	NULL	3.4	NULL	NULL
2017-11-27 02:21:39.000	47.348334	8.534892	407.5	1951.2	NULL	3.4	NULL	NULL
2017-11-27 02:21:40.000	47.348305	8.534898	407.4	1954.5	NULL	3.3	NULL	NULL
2017-11-27 02:21:41.000	47.348275	8.534905	407.4	1957.8	NULL	3.3	NULL	NULL
2017-11-27 02:21:42.000	47.348242	8.534912	407.3	1961.5	NULL	3.4	NULL	NULL
2017-11-27 02:21:43.000	47.348212	8.534917	407.2	1964.8	NULL	3.4	NULL	NULL
2017-11-27 02:21:44.000	47.348183	8.534921	407.1	1968.2	NULL	3.4	NULL	NULL
2017-11-27 02:21:45.000	47.348153	8.534924	407.1	1971.5	NULL	3.4	NULL	NULL
2017-11-27 02:21:46.000	47.348123	8.534927	407	1974.7	NULL	3.4	NULL	NULL
2017-11-27 02:21:48.000	47.348069	8.534936	406.9	1980.9	NULL	3.2	NULL	NULL
2017-11-27 02:21:49.000	47.348042	8.53494	406.8	1983.9	NULL	3.1	NULL	NULL
2017-11-27 02:21:51.000	47.347988	8.534946	406.6	1989.8	NULL	3	NULL	NULL
2017-11-27 02:21:52.000	47.34796	8.534949	406.6	1993	NULL	3	NULL	NULL
2017-11-27 02:21:53.000	47.347931	8.534949	406.5	1996.2	NULL	3.1	NULL	NULL
2017-11-27 02:21:54.000	47.347904	8.534953	406.5	1999.2	NULL	3.1	NULL	NULL
2017-11-27 02:21:56.000	47.347852	8.534969	406.4	2005.1	NULL	3.1	NULL	NULL
2017-11-27 02:21:58.000	47.347811	8.534974	406.3	2009.7	NULL	2.7	NULL	NULL
2017-11-27 02:22:00.000	47.347773	8.534971	406.2	2013.9	NULL	2.5	NULL	NULL
2017-11-27 02:22:02.000	47.347735	8.534975	406.1	2018.2	NULL	2.2	NULL	NULL
2017-11-27 02:22:04.000	47.347686	8.534968	406	2023.6	NULL	2.3	NULL	NULL
2017-11-27 02:22:06.000	47.347647	8.53495	406.1	2028.2	NULL	2.4	NULL	NULL
2017-11-27 02:22:08.000	47.347615	8.534921	406.3	2032.4	NULL	2.4	NULL	NULL
2017-11-27 02:22:10.000	47.347582	8.534889	406.4	2036.8	NULL	2.2	NULL	NULL
2017-11-27 02:22:12.000	47.347542	8.534878	406.5	2041.3	NULL	2.2	NULL	NULL
